Source,TagName,DateTime,State,Value,Unit,Quality,QualityStatus
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,52:18.3,,63.52,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,56:18.3,,63.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,08:18.4,,62.84,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,26:18.9,,63.52,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,30:19.1,,63.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,32:18.9,,63.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,36:19.1,,63.61,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,50:19.8,,63.09,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,06:20.0,,63.43,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,08:19.9,,63.43,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,26:20.4,,63.64,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,44:20.4,,61.23,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,40:20.7,,62.25,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,42:20.5,,62.36,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,56:21.1,,63.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,16:21.5,,62.45,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,18:21.4,,62.52,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,22:22.3,,60.9,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,28:22.1,,65.03,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,42:49.3,,70.21,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,40:48.8,,68.57,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,46:49.2,,69.46,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,48:49.1,,69.47,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,32:49.3,,69.61,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,28:49.9,,67.08,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,22:49.9,,67.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,24:49.9,,67.53,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,04:49.8,,67.82,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,18:50.5,,66.16,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,56:50.5,,66.64,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,58:50.6,,66.66,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,54:50.8,,66.85,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,06:51.4,,63.88,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,32:51.3,,64.71,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,34:51.3,,64.71,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,14:52.1,,64.62,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,06:52.3,,66.31,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,10:52.4,,66.32,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,28:52.4,,66.38,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,42:53.3,,63.22,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,44:53.3,,63.22,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,46:53.3,,63.22,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,02:53.4,,63.09,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,04:53.9,,65.19,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,18:53.9,,64.98,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,20:54.2,,65.01,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,36:53.9,,65.16,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,52:54.0,,64.27,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,06:54.0,,64.98,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,01:35.1,,63.77,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,33:35.2,,64.73,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,03:35.7,,64.63,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,05:35.8,,64.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,59:35.7,,64.53,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,21:35.8,,63.88,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,39:35.6,,64.37,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,41:35.5,,64.35,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,01:36.3,,64.14,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,15:37.0,,64.51,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,13:37.2,,64.48,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,15:37.2,,64.48,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,17:37.2,,64.45,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,49:38.0,,67.58,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,51:37.9,,67.73,%,192,0
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,11:38.5,,96.6,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,13:38.6,,96.6,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,19:36.2,,50.35,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,21:36.2,,50.19,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,13:36.1,,71.53,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,01:37.6,,61.16,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,03:37.6,,61.04,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,35:37.3,,52.92,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,37:37.3,,52.92,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,07:38.9,,48.67,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,11:38.8,,48.71,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,13:38.8,,48.71,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,19:38.6,,47.54,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,51:38.6,,49.02,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,25:00.1,,49.38,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,40:59.7,,48.98,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,44:59.6,,48.98,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,46:59.6,,48.87,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,30:59.5,,47.34,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,18:59.7,,47.81,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,22:59.9,,47.79,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,55:00.5,,44.7,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,57:00.5,,44.7,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,23:00.6,,44.91,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,59:00.8,,43.46,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,31:00.6,,43.74,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,33:00.6,,43.74,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,25:00.2,,43.98,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,03:01.1,,42.5,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,07:01.3,,42.5,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,09:01.3,,42.43,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,11:02.3,,41.76,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,11:01.9,,44.04,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,43:01.9,,43.99,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,45:02.0,,43.99,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,17:02.7,,42.91,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,19:02.8,,42.91,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,27:02.8,,42.87,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,49:03.5,,44.6,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,53:03.5,,44.59,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,55:03.4,,44.61,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,07:03.0,,45.49,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,27:02.2,,44.13,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,29:02.0,,44.13,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,31:02.0,,44.13,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,45:02.0,,44.35,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,03:04.1,,42.35,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,05:05.1,,42.34,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,03:03.9,,43.43,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,23:04.9,,41.94,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,39:05.1,,42.08,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,41:05.2,,42.04,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,33:06.0,,41.5,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,15:05.1,,41.65,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,17:05.2,,41.65,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,53:06.3,,41.11,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,43:07.0,,41.77,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,49:07.1,,41.77,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,53:07.2,,41.76,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,11:06.3,,38.34,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,25:06.6,,38.34,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,27:06.7,,38.39,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,39:08.5,,39.98,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,01:08.3,,39.86,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,03:08.2,,39.83,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,49:08.2,,38.75,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,37:09.4,,38.87,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,39:09.6,,38.87,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,05:09.8,,38.48,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,13:09.2,,39.11,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,15:09.2,,39.13,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,39:10.8,,39.5,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,47:11.0,,37.69,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,49:11.2,,37.69,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,27:11.3,,37.52,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,45:10.8,,39.04,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,23:11.6,,38.9,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,25:11.5,,38.86,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,19:12.3,,39.76,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,35:12.4,,37.78,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,59:12.3,,37.93,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,01:12.5,,37.93,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,49:12.1,,38,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,25:14.2,,37.46,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,35:14.4,,37.6,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,37:14.4,,37.6,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,59:14.4,,37.47,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,09:13.5,,38.54,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,11:13.6,,38.56,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,37:13.7,,38.7,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,29:15.8,,37.37,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,45:15.7,,38.18,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,47:15.7,,38.18,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,23:15.0,,37.53,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,05:16.4,,38.3,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,19:16.5,,38.21,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,23:16.6,,38.2,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,23:16.9,,37.8,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,01:16.7,,38.91,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,55:16.6,,38.71,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,57:16.5,,38.69,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,09:16.6,,38.6,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,27:18.2,,39.63,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,31:18.1,,39.63,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,33:18.1,,39.63,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,59:18.4,,40.29,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,58:13.6,,41.81,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,28:12.7,,38.84,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,30:12.7,,38.78,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,10:12.3,,36.71,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,04:13.5,,38.13,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,06:13.4,,38.13,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,50:13.8,,38.28,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,34:14.2,,36.53,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,40:14.5,,36.54,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,42:14.4,,36.54,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,16:16.7,,34.43,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,18:16.3,,34.42,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,10:15.8,,34.61,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,50:16.8,,33.96,%,192,1
STL Domae4 M1 Laser Humidity,STL Domae4 M1 Laser1 Humidity,52:02.0,,33.96,%,192,1
