Source,TagName,DateTime,State,Value,Unit,Quality,QualityStatus
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 10:28:21.851",,"64.05","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 11:12:22.490",,"63.01","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 3:26:22.394",,"63.61","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 3:28:22.629",,"63.62","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 3:54:22.940",,"63.77","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 6:24:22.807",,"62.09","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 9:02:23.042",,"63.66","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 9:04:23.097",,"63.62","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/19/2019 10:54:23.317",,"63.99","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 12:50:23.383",,"62.35","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 2:36:23.845",,"63.4","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 2:38:24.709",,"63.4","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 3:22:23.741",,"63.72","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 7:46:24.237",,"61.34","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 8:12:24.378",,"61.64","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 8:14:24.342",,"61.73","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 1:44:10.728",,"63.01","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 1:48:10.754",,"63","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 1:52:10.735",,"63.01","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 3:28:10.942",,"63.06","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 6:46:11.175",,"61.13","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 7:24:11.198",,"61.18","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 7:26:11.213",,"61.18","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 7:42:11.213",,"61.13","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/20/2019 11:16:11.371",,"63.05","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 1:00:11.776",,"61.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 1:02:11.586",,"61.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 6:22:11.865",,"59.92","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 6:34:11.880",,"59.94","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 6:36:11.879",,"59.92","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 8:04:11.948",,"59.78","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 9:24:12.091",,"61.73","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 12:10:12.285",,"61.26","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 12:12:12.289",,"61.29","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 1:16:12.334",,"61.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 5:46:12.578",,"59.52","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 5:48:12.585",,"59.52","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 7:30:13.424",,"59.31","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 10:38:13.635",,"62.26","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 11:18:13.659",,"61.9","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/21/2019 11:22:13.657",,"61.88","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 4:56:14.043",,"60.81","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 4:58:14.039",,"60.76","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 7:54:14.207",,"59.33","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 10:12:14.288",,"60.98","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 10:32:14.298",,"60.91","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 10:34:14.287",,"60.93","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 1:10:14.507",,"60.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 4:04:14.715",,"61.01","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 4:08:14.692",,"61","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 4:10:14.735",,"61","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 8:02:14.862",,"59.37","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 9:40:15.020",,"61.15","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 9:42:15.017",,"61.14","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 9:44:15.072",,"61.16","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/22/2019 11:06:15.122",,"61.27","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 3:00:15.353",,"60.31","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 3:18:15.367",,"60.32","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 3:22:15.366",,"60.31","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 4:24:15.404",,"59.58","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 8:54:15.737",,"64.53","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 8:56:15.740",,"64.53","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 10:24:15.822",,"64.48","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 1:24:15.949",,"64.68","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 2:30:16.094",,"64.59","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 2:32:16.056",,"64.57","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 2:42:16.082",,"64.53","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 3:46:16.151",,"64.68","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/23/2019 3:56:16.169",,"64.67","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 8:48:34.102",,"68.23","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 9:12:33.657",,"67.73","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 10:46:34.027",,"68.39","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 11:12:33.799",,"68.12","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 11:16:33.863",,"68.15","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 11:34:33.801",,"68.37","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 4:48:34.499",,"65.9","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 4:50:34.384",,"65.9","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 8:08:34.614",,"62.95","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 10:24:34.995",,"64.15","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 10:26:34.916",,"64.18","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/25/2019 11:28:35.100",,"63.48","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 4:00:35.661",,"63.63","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 4:02:35.685",,"63.6","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 4:04:35.441",,"63.63","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 7:48:36.107",,"62.05","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 9:34:36.303",,"63.24","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 9:36:36.343",,"63.24","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 11:28:36.276",,"62.67","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 2:00:36.880",,"63.89","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 3:10:36.953",,"63.74","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 3:12:37.018",,"63.74","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 4:42:37.121",,"63.83","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 8:06:37.567",,"61.06","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 8:46:37.709",,"62","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 8:48:37.880",,"62.06","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 9:46:37.688",,"62.42","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/26/2019 11:04:37.821",,"61.64","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 2:22:38.345",,"62.01","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 2:24:38.797",,"62.03","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 6:52:38.803",,"60","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 7:56:38.892",,"60.07","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 7:58:38.894",,"60.07","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 8:02:39.292",,"60.04","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 11:38:39.292",,"63.82","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 1:32:39.735",,"62.92","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 1:34:39.704",,"62.92","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 3:04:39.729",,"63.27","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 7:04:40.564",,"60.01","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 7:08:40.562",,"60.02","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 7:10:40.855",,"60","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 8:06:40.510",,"59.71","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/27/2019 9:10:40.616",,"61.06","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 12:42:40.955",,"60.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 12:46:40.944",,"60.52","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 4:34:41.187",,"61.24","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 6:16:41.527",,"59.75","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 6:18:41.369",,"59.75","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 6:20:41.527",,"59.74","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 6:46:41.583",,"59.65","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 9:20:41.791",,"61.24","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 11:54:42.079",,"60.97","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 11:56:42.092",,"60.97","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 12:20:42.279",,"60.18","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 4:18:42.628",,"62.22","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 5:30:42.745",,"60.71","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 5:32:42.879",,"60.68","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 7:56:43.050",,"59.46","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 10:00:43.219",,"61.26","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 11:04:43.443",,"61.13","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/28/2019 11:06:43.628",,"61.15","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 4:40:44.104",,"59.55","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 4:42:44.070",,"59.48","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 7:24:44.348",,"58.59","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 10:04:44.753",,"60.41","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 10:16:44.618",,"60.39","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 10:18:44.646",,"60.39","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 10:20:44.629",,"60.27","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 1:34:45.230",,"60.94","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 3:52:45.406",,"60.8","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 3:54:45.340",,"60.78","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 4:00:45.326",,"60.82","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 8:08:46.013",,"58.59","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 9:26:46.188",,"60.04","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 9:28:46.065",,"60.02","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/29/2019 10:04:46.059",,"60.09","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/30/2019 2:10:46.534",,"59.62","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/30/2019 3:02:46.534",,"59.73","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/30/2019 3:04:46.593",,"59.72","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","11/30/2019 5:04:47.114",,"58.57","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 12:11:48.533",,"68.84","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 4:33:47.659",,"66.84","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 4:35:47.776",,"66.84","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 6:49:47.912",,"65.38","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 9:57:48.376",,"67.79","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 10:09:48.336",,"67.71","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 10:11:48.509",,"67.71","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/2/2019 10:47:48.436",,"67.82","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 3:35:48.655",,"66.19","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 3:43:48.768",,"66.21","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 3:45:48.712",,"66.18","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 3:49:48.647",,"66.2","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 8:01:48.768",,"63.37","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 9:19:48.960",,"64.69","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 9:21:48.840",,"64.69","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 9:49:49.079",,"64.89","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 1:15:49.027",,"62.53","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 2:55:49.044",,"63.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 2:57:49.225",,"63.55","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 4:15:49.129",,"63.19","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 7:21:49.334",,"63.75","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 8:29:49.257",,"63.46","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 8:31:49.388",,"63.46","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/3/2019 11:59:49.275",,"64.72","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 2:05:49.770",,"63.77","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 2:09:49.901",,"63.77","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 7:09:49.943",,"63.06","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 7:41:50.034",,"63.16","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 7:43:50.002",,"63.16","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 8:11:50.788",,"62.35","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 11:15:50.229",,"63.56","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 1:17:50.353",,"62.91","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 1:19:50.445",,"62.91","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 2:49:50.445",,"63.3","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 4:53:50.858",,"61.36","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 6:51:50.720",,"61.6","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 6:53:50.738",,"61.6","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 7:55:50.799",,"61.54","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/4/2019 9:35:50.790",,"63.22","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 12:27:51.375",,"62.45","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 12:29:51.423",,"62.44","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 5:49:51.414",,"60.13","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 6:03:51.562",,"60.16","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 6:05:51.408",,"60.16","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 11:09:51.978",,"62.16","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 11:39:52.049",,"62.14","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 11:41:52.020",,"62.14","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 5:13:52.468",,"59.69","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 5:15:52.411",,"59.63","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 7:11:52.481",,"59.1","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 10:49:53.319",,"62.39","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 10:51:53.427",,"62.36","%",192,"Good"
"STL Domae4 M1 Laser Humidity","STL Domae4 M1 Laser1 Humidity","12/5/2019 10:53:53.376",,"62.38","%",192,"Good"
